article_id,prod_name,product_type,product_type_name,product_group_name,colour_group,colour_group_name,perceived_colour_value,perceived_colour_value_name,perceived_colour_master,perceived_colour_master_name,department,department_name,index,index_name,index_group,index_group_name,section,section_name,garment_group,garment_group_name
1110,Lazer Razer Roundneck swimsuit,57,Swimsuit,Swimwear,93,Dark Green,2,Medium Dusty,19,Green,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear
1111,Becka hoodie,308,Hoodie,Garment Upper body,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic
1112,Becka hoodie,308,Hoodie,Garment Upper body,31,Light Orange,1,Dusty Light,3,Orange,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic
1113,Becka hoodie,308,Hoodie,Garment Upper body,10,White,3,Light,9,White,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic
1114,Becka hoodie,308,Hoodie,Garment Upper body,13,Beige,1,Dusty Light,1,Mole,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic
1115,Becka hoodie,308,Hoodie,Garment Upper body,7,Grey,1,Dusty Light,12,Grey,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic
1116,Becka hoodie,308,Hoodie,Garment Upper body,8,Dark Grey,4,Dark,12,Grey,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic
1117,Becka hoodie,308,Hoodie,Garment Upper body,61,Light Purple,1,Dusty Light,6,Lilac Purple,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic
1118,Becka hoodie,308,Hoodie,Garment Upper body,72,Blue,1,Dusty Light,2,Blue,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic
1119,CASSIM SLIM ROLLNECK,252,Sweater,Garment Upper body,10,White,3,Light,9,White,5878,Knitwear,F,Menswear,3,Menswear,20,Contemporary Smart,1003,Knitwear
1120,CASSIM SLIM ROLLNECK,252,Sweater,Garment Upper body,9,Black,4,Dark,5,Black,5878,Knitwear,F,Menswear,3,Menswear,20,Contemporary Smart,1003,Knitwear
1121,CASSIM SLIM ROLLNECK,252,Sweater,Garment Upper body,17,Yellowish Brown,2,Medium Dusty,13,Brown,5878,Knitwear,F,Menswear,3,Menswear,20,Contemporary Smart,1003,Knitwear
1122,CASSIM SLIM ROLLNECK,252,Sweater,Garment Upper body,12,Light Beige,1,Dusty Light,11,Beige,5878,Knitwear,F,Menswear,3,Menswear,20,Contemporary Smart,1003,Knitwear
1123,CASSIM SLIM ROLLNECK,252,Sweater,Garment Upper body,6,Light Grey,1,Dusty Light,12,Grey,5878,Knitwear,F,Menswear,3,Menswear,20,Contemporary Smart,1003,Knitwear
1124,CASSIM ROLLNECK,252,Sweater,Garment Upper body,17,Yellowish Brown,2,Medium Dusty,13,Brown,5878,Knitwear,F,Menswear,3,Menswear,20,Contemporary Smart,1003,Knitwear
1125,CASSIM SLIM ROLLNECK,252,Sweater,Garment Upper body,43,Dark Red,4,Dark,18,Red,5878,Knitwear,F,Menswear,3,Menswear,20,Contemporary Smart,1003,Knitwear
1126,CASSIM ROLLNECK,252,Sweater,Garment Upper body,73,Dark Blue,4,Dark,2,Blue,5878,Knitwear,F,Menswear,3,Menswear,20,Contemporary Smart,1003,Knitwear
1127,MAMA Copacabana Swimsuite,57,Swimsuit,Swimwear,42,Red,5,Bright,18,Red,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear
1128,Jenny Sock 5-pack,302,Socks,Socks & Tights,9,Black,4,Dark,5,Black,3937,UW,D,Divided,2,Divided,51,Divided Basics,1017,"Under-, Nightwear"
1129,Jane pocket blouse,258,Blouse,Garment Upper body,12,Light Beige,1,Dusty Light,11,Beige,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses
1130,Jane pocket blouse,258,Blouse,Garment Upper body,9,Black,4,Dark,5,Black,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses
1131,Jennifer Top,253,Vest top,Garment Upper body,10,White,3,Light,9,White,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses
1132,Jennifer Top,253,Vest top,Garment Upper body,9,Black,4,Dark,5,Black,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses
1133,Jennifer Top,253,Vest top,Garment Upper body,73,Dark Blue,4,Dark,2,Blue,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses
1134,Jennifer Top,253,Vest top,Garment Upper body,82,Turquoise,2,Medium Dusty,7,Turquoise,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses
1135,Desert HW Woven Utility TRS,272,Trousers,Garment Lower body,9,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers
1136,Desert HW Woven Utility TRS,272,Trousers,Garment Lower body,19,Greenish Khaki,4,Dark,20,Khaki green,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers
1137,Tulum Tie Brief,59,Swimwear bottom,Swimwear,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear
1138,Tulum Triangle Top,298,Bikini top,Swimwear,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear
1139,Nicky long.,253,Vest top,Garment Upper body,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic
1140,Nicky long.,253,Vest top,Garment Upper body,10,White,3,Light,9,White,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic
1141,Nicky long.,253,Vest top,Garment Upper body,7,Grey,1,Dusty Light,12,Grey,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic
1142,Nicky long.,253,Vest top,Garment Upper body,13,Beige,2,Medium Dusty,11,Beige,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic
1143,Cat Tee.,255,T-shirt,Garment Upper body,52,Pink,2,Medium Dusty,4,Pink,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic
1144,Cat Tee.,255,T-shirt,Garment Upper body,10,White,3,Light,9,White,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic
1145,Cat Tee.,255,T-shirt,Garment Upper body,31,Light Orange,1,Dusty Light,3,Orange,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic
1146,Cat Tee.,255,T-shirt,Garment Upper body,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic
1147,Cat Tee.,255,T-shirt,Garment Upper body,21,Light Yellow,3,Light,8,Yellow,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic
1148,Cat Tee.,255,T-shirt,Garment Upper body,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic
1149,Cat Tee.,255,T-shirt,Garment Upper body,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic
1150,Cat Tee.,255,T-shirt,Garment Upper body,10,White,3,Light,9,White,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic
1151,Cat Tee.,255,T-shirt,Garment Upper body,6,Light Grey,1,Dusty Light,12,Grey,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic
1152,Cat Tee.,255,T-shirt,Garment Upper body,13,Beige,1,Dusty Light,1,Mole,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic
1153,Cat Tee.,255,T-shirt,Garment Upper body,8,Dark Grey,4,Dark,12,Grey,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic
1154,Cat Tee.,255,T-shirt,Garment Upper body,62,Purple,2,Medium Dusty,6,Lilac Purple,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic
1155,Pour It Up Tie Tanga,59,Swimwear bottom,Swimwear,73,Dark Blue,4,Dark,2,Blue,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear
1156,Pour It Up Push Bra,298,Bikini top,Swimwear,73,Dark Blue,4,Dark,2,Blue,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear
1157,Mel maxi dress  W,265,Dress,Garment Full body,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies
1158,Mel maxi dress  W,265,Dress,Garment Full body,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies
1159,Beata aliceband,74,Hair/alice band,Accessories,9,Black,4,Dark,5,Black,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories
1160,Beata aliceband,74,Hair/alice band,Accessories,51,Light Pink,1,Dusty Light,4,Pink,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories
1161,Beata aliceband,74,Hair/alice band,Accessories,71,Light Blue,3,Light,2,Blue,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories
1162,Beata aliceband,74,Hair/alice band,Accessories,60,Other Purple,5,Bright,6,Lilac Purple,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories
1163,10p Basic Socks,302,Socks,Socks & Tights,9,Black,4,Dark,5,Black,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights
1164,Basic 10p Socks,302,Socks,Socks & Tights,71,Light Blue,1,Dusty Light,2,Blue,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights
1165,Bird tee,255,T-shirt,Garment Upper body,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic
1166,Bird tee,255,T-shirt,Garment Upper body,10,White,3,Light,9,White,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic
1167,Bird tee,255,T-shirt,Garment Upper body,52,Pink,2,Medium Dusty,4,Pink,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic
1168,Bird tee,255,T-shirt,Garment Upper body,13,Beige,2,Medium Dusty,1,Mole,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic
1169,Class Cilla hoop,508,Earrings,Accessories,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories
1170,Class Cilla hoop,508,Earrings,Accessories,3,Silver,3,Light,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories
1171,Maja HW  WovenTRS,272,Trousers,Garment Lower body,9,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers
1172,Maja HW  WovenTRS,272,Trousers,Garment Lower body,14,Dark Beige,2,Medium Dusty,11,Beige,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers
1173,Maja HW  WovenTRS,272,Trousers,Garment Lower body,13,Beige,2,Medium Dusty,1,Mole,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers
1174,Wool 2p Heavy Socks,302,Socks,Socks & Tights,9,Black,4,Dark,5,Black,3610,Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights
1175,Wool 2p Heavy Socks,302,Socks,Socks & Tights,13,Beige,1,Dusty Light,11,Beige,3610,Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights
1176,Greta Ch hipster ctn 3p,286,Underwear bottom,Underwear,9,Black,4,Dark,5,Black,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
1177,Greta Ch hipster ctn 3p,286,Underwear bottom,Underwear,8,Dark Grey,4,Dark,12,Grey,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
1178,Greta Ch hipster ctn 3p,286,Underwear bottom,Underwear,51,Light Pink,1,Dusty Light,4,Pink,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
1179,Joel basic shorts zipped,274,Shorts,Garment Lower body,9,Black,4,Dark,5,Black,8394,Men Sport Bottoms,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy
1180,Ginger Ch hipster ctn 3p,286,Underwear bottom,Underwear,9,Black,4,Dark,5,Black,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
1181,Ginger Ch hipster ctn 3p,-1,Unknown,Unknown,8,Dark Grey,2,Medium Dusty,12,Grey,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
1182,SUPREME RW tights,273,Leggings/Tights,Garment Lower body,9,Black,4,Dark,5,Black,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy
1183,SUPREME RW tights,273,Leggings/Tights,Garment Lower body,9,Black,4,Dark,5,Black,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy
1184,SUPREME RW tights,273,Leggings/Tights,Garment Lower body,9,Black,4,Dark,5,Black,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy
1185,SUPREME RW tights,273,Leggings/Tights,Garment Lower body,9,Black,4,Dark,5,Black,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy
1186,SUPREME RW tights,273,Leggings/Tights,Garment Lower body,9,Black,4,Dark,5,Black,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy
1187,SUPREME RW tights,273,Leggings/Tights,Garment Lower body,10,White,3,Light,9,White,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy
1188,Raspberry Shorts,274,Shorts,Garment Lower body,15,Greyish Beige,4,Dark,1,Mole,1723,Shorts,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1025,Shorts
1189,Skinny 5pkt Lowprice,272,Trousers,Garment Lower body,9,Black,4,Dark,5,Black,5672,Denim trousers,F,Menswear,3,Menswear,56,Denim Men,1016,Trousers Denim
1190,Skinny 5pkt Lowprice,272,Trousers,Garment Lower body,73,Dark Blue,2,Medium Dusty,2,Blue,5672,Denim trousers,F,Menswear,3,Menswear,56,Denim Men,1016,Trousers Denim
1191,Skinny 5pkt Lowprice,272,Trousers,Garment Lower body,72,Blue,3,Light,2,Blue,5672,Denim trousers,F,Menswear,3,Menswear,56,Denim Men,1016,Trousers Denim
1192,Skinny 5pkt Lowprice,272,Trousers,Garment Lower body,7,Grey,2,Medium Dusty,12,Grey,5672,Denim trousers,F,Menswear,3,Menswear,56,Denim Men,1016,Trousers Denim
1193,Skinny 5pkt Lowprice,272,Trousers,Garment Lower body,72,Blue,7,Medium,2,Blue,5672,Denim trousers,F,Menswear,3,Menswear,56,Denim Men,1016,Trousers Denim
1194,Skinny 5pkt Lowprice,272,Trousers,Garment Lower body,73,Dark Blue,4,Dark,2,Blue,5672,Denim trousers,F,Menswear,3,Menswear,56,Denim Men,1016,Trousers Denim
1195,Vintage Slim Ankle H.W,272,Trousers,Garment Lower body,9,Black,4,Dark,5,Black,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers
1196,Carla parka,308,Hoodie,Garment Upper body,9,Black,4,Dark,5,Black,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor
1197,Carla parka,308,Hoodie,Garment Upper body,43,Dark Red,4,Dark,18,Red,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor
1198,Jonas Slim 5-pkt Trs,272,Trousers,Garment Lower body,9,Black,4,Dark,5,Black,5686,Trouser,F,Menswear,3,Menswear,20,Contemporary Smart,1009,Trousers
1199,Jonas Slim 5-pkt Trs,272,Trousers,Garment Lower body,73,Dark Blue,4,Dark,2,Blue,5686,Trouser,F,Menswear,3,Menswear,20,Contemporary Smart,1009,Trousers
1200,Jonas Slim 5-pkt Trs,272,Trousers,Garment Lower body,8,Dark Grey,4,Dark,5,Black,5686,Trouser,F,Menswear,3,Menswear,20,Contemporary Smart,1009,Trousers
1201,Jonas Slim 5-pkt Trs,272,Trousers,Garment Lower body,17,Yellowish Brown,4,Dark,13,Brown,5686,Trouser,F,Menswear,3,Menswear,20,Contemporary Smart,1009,Trousers
1202,Jonas Slim 5-pkt Trs,272,Trousers,Garment Lower body,13,Beige,2,Medium Dusty,11,Beige,5686,Trouser,F,Menswear,3,Menswear,20,Contemporary Smart,1009,Trousers
1203,Sara hobo bag,476,Shoulder bag,Bags,9,Black,4,Dark,5,Black,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories
1204,This Is Sally Tie Tanga,59,Swimwear bottom,Swimwear,43,Dark Red,4,Dark,18,Red,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear
1205,This Is Sally Tie Tanga,59,Swimwear bottom,Swimwear,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear
1206,Amore strapless push bra,306,Bra,Underwear,31,Light Orange,1,Dusty Light,3,Orange,3710,Functional Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
1207,SPEARMINT,253,Vest top,Garment Upper body,10,White,1,Dusty Light,9,White,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses
1208,SPEARMINT,253,Vest top,Garment Upper body,9,Black,4,Dark,5,Black,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses
1209,VANILLA,258,Blouse,Garment Upper body,10,White,3,Light,9,White,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses
1210,LOUIS,258,Blouse,Garment Upper body,10,White,3,Light,9,White,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses
1211,LOUIS,258,Blouse,Garment Upper body,42,Red,5,Bright,18,Red,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses
1212,CNY Straight H.W Ankle,272,Trousers,Garment Lower body,72,Blue,2,Medium Dusty,2,Blue,7912,Asia Assortment,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1001,Unknown
1213,Kelly 2pk Melbourne push ct,306,Bra,Underwear,9,Black,4,Dark,5,Black,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
1214,Kelly Push (Melbourne) ctn 2p,306,Bra,Underwear,12,Light Beige,1,Dusty Light,11,Beige,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
1215,Kelly 2pk Melbourne push ct,306,Bra,Underwear,7,Grey,1,Dusty Light,12,Grey,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
1216,Lazer Razer Adj. push triangle,298,Bikini top,Swimwear,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear
1217,Class Cassie hoop pk,508,Earrings,Accessories,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories
1218,Solo dress,265,Dress,Garment Full body,9,Black,4,Dark,5,Black,3708,Loungewear,A,Ladieswear,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear"
1219,Lilac Dress,265,Dress,Garment Full body,9,Black,4,Dark,5,Black,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies
1220,Girlfriend R.W Trash,272,Trousers,Garment Lower body,73,Dark Blue,2,Medium Dusty,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
1221,Girlfriend R.W Trash,272,Trousers,Garment Lower body,72,Blue,2,Medium Dusty,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
1222,Girlfriend R.W.,272,Trousers,Garment Lower body,72,Blue,2,Medium Dusty,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
1223,Boyfriend L.W,272,Trousers,Garment Lower body,72,Blue,2,Medium Dusty,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
1224,Boyfriend L.W,272,Trousers,Garment Lower body,71,Light Blue,1,Dusty Light,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
1225,Boyfriend L.W,272,Trousers,Garment Lower body,71,Light Blue,1,Dusty Light,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
1226,Boyfriend L.W,-1,Unknown,Unknown,71,Light Blue,1,Dusty Light,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
1227,Boyfriend L.W,-1,Unknown,Unknown,72,Blue,2,Medium Dusty,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
1228,FIZZY MUSCLE BOMBER,262,Jacket,Garment Upper body,9,Black,4,Dark,5,Black,5828,Jersey Fancy,F,Menswear,3,Menswear,20,Contemporary Smart,1005,Jersey Fancy
1229,FIZZY MUSCLE BOMBER,245,Cardigan,Garment Upper body,73,Dark Blue,4,Dark,2,Blue,5828,Jersey Fancy,F,Menswear,3,Menswear,20,Contemporary Smart,1005,Jersey Fancy
1230,Ruffle Tanga,59,Swimwear bottom,Swimwear,53,Dark Pink,7,Medium,4,Pink,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear
1231,SHINY SHEILA,258,Blouse,Garment Upper body,12,Light Beige,1,Dusty Light,11,Beige,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses
1232,Kardashian,275,Skirt,Garment Lower body,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts
1233,Felix occasion dress,265,Dress,Garment Full body,11,Off White,1,Dusty Light,9,White,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies
1234,Mara velvet L/S,252,Sweater,Garment Upper body,9,Black,4,Dark,5,Black,1644,Projects Jersey & Knitwear,D,Divided,2,Divided,50,Divided Projects,1005,Jersey Fancy
1235,PLUS Ciara 1p Tights,304,Underwear Tights,Socks & Tights,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights
1236,Mimmi new,94,Sneakers,Shoes,21,Light Yellow,1,Dusty Light,8,Yellow,3828,Sneakers,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes
1237,Robin blazer,264,Blazer,Garment Upper body,10,White,3,Light,9,White,1212,Suit,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1008,Dressed
1238,Robin blazer,264,Blazer,Garment Upper body,9,Black,4,Dark,5,Black,1212,Suit,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1008,Dressed
1239,Robin blazer,264,Blazer,Garment Upper body,1,Other,6,Undefined,14,undefined,1212,Suit,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1008,Dressed
1240,Robin blazer,264,Blazer,Garment Upper body,82,Turquoise,1,Dusty Light,7,Turquoise,1212,Suit,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1008,Dressed
1241,Robin blazer,264,Blazer,Garment Upper body,93,Dark Green,4,Dark,19,Green,1212,Suit,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1008,Dressed
1242,Robin blazer,264,Blazer,Garment Upper body,43,Dark Red,4,Dark,18,Red,1212,Suit,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1008,Dressed
1243,Robin blazer,264,Blazer,Garment Upper body,53,Dark Pink,4,Dark,4,Pink,1212,Suit,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1008,Dressed
1244,Skirt Shine,275,Skirt,Garment Lower body,9,Black,4,Dark,5,Black,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
1245,JESSY JERSEY SKIRT,275,Skirt,Garment Lower body,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts
